X	Filt_0	Filt_1	Filt_2	Filt_3	Filt_4	Filt_5	Filt_6	Filt_7	Filt_8	Filt_9	Filt_10	Filt_11	Filt_12	Filt_13	Filt_14	Filt_15	Filt_16	Filt_17	Filt_18	Filt_19	Filt_20	Filt_21	Filt_22	Filt_23	Filt_24	Filt_25	Filt_26	Filt_27	Filt_28	Filt_29	Filt_30	Filt_31	Filt_32	Filt_33	Filt_34	Filt_35	Filt_36	Filt_37	Filt_38	Filt_39	Filt_40	Filt_41	Filt_42	Filt_43	Filt_44	Filt_45	Filt_46	Filt_47	Filt_48	Filt_49
230.0000	-0.256041	-0.159188	-0.347911	-0.218289	-0.207475	-0.244426	-0.390042	-0.216075	-0.246249	-0.293399	-0.195447	-0.261632	-0.251508	-0.165387	-0.319476	-0.280791	-0.194956	-0.204447	-0.315150	-0.238936	-0.322081	-0.176716	-0.184897	-0.194911	-0.164784	-0.215750	-0.220629	-0.233748	-0.284067	-0.250809	-0.217399	-0.342785	-0.336657	-0.226934	-0.237772	-0.208470	-0.216987	-0.274225	-0.295439	-0.309449	-0.154071	-0.356455	-0.350159	-0.229892	-0.066119	-0.383318	-0.214216	-0.139560	-0.156613	-0.342699
231.0000	-0.235527	-0.183902	-0.358182	-0.197361	-0.215434	-0.277868	-0.344163	-0.224957	-0.242632	-0.296539	-0.160201	-0.268659	-0.257608	-0.154910	-0.310859	-0.252288	-0.177564	-0.177236	-0.312377	-0.235075	-0.321792	-0.147990	-0.225443	-0.218427	-0.181117	-0.193019	-0.213107	-0.255017	-0.265293	-0.222869	-0.207199	-0.314285	-0.333257	-0.213906	-0.227406	-0.201389	-0.189471	-0.281471	-0.275291	-0.300988	-0.156713	-0.349599	-0.328100	-0.230547	-0.048621	-0.364402	-0.183521	-0.117044	-0.161776	-0.363876
232.0000	-0.218221	-0.216660	-0.358677	-0.179117	-0.228121	-0.295530	-0.284585	-0.233601	-0.228503	-0.293942	-0.125269	-0.273354	-0.274402	-0.143698	-0.283752	-0.219945	-0.159534	-0.158175	-0.307635	-0.229456	-0.325821	-0.118740	-0.258391	-0.245153	-0.194553	-0.185854	-0.208128	-0.265925	-0.243145	-0.207161	-0.196355	-0.275791	-0.328844	-0.199084	-0.213208	-0.200839	-0.167384	-0.290481	-0.241827	-0.295652	-0.170923	-0.333237	-0.298049	-0.232225	-0.062543	-0.335862	-0.166549	-0.118957	-0.175415	-0.385171
233.0000	-0.206229	-0.248241	-0.345584	-0.165229	-0.246056	-0.295166	-0.227688	-0.239427	-0.208053	-0.283811	-0.096789	-0.278985	-0.301514	-0.136659	-0.248427	-0.196451	-0.142908	-0.153350	-0.300583	-0.223824	-0.333003	-0.098348	-0.278490	-0.266215	-0.202588	-0.197605	-0.204452	-0.269813	-0.216190	-0.200314	-0.186491	-0.238625	-0.321962	-0.186176	-0.197411	-0.207786	-0.155536	-0.300884	-0.206690	-0.290860	-0.196451	-0.306192	-0.257461	-0.231831	-0.105299	-0.305482	-0.167782	-0.143542	-0.191341	-0.393842
234.0000	-0.199887	-0.269370	-0.316959	-0.154586	-0.265640	-0.278406	-0.188205	-0.242428	-0.186477	-0.265297	-0.078749	-0.287373	-0.334413	-0.135135	-0.216898	-0.191041	-0.130374	-0.163814	-0.289725	-0.221147	-0.340754	-0.096037	-0.286457	-0.274689	-0.206652	-0.229119	-0.201285	-0.273181	-0.187017	-0.196552	-0.174746	-0.211602	-0.309158	-0.176920	-0.182713	-0.223333	-0.155159	-0.311737	-0.180411	-0.282954	-0.230063	-0.270002	-0.208168	-0.226996	-0.166248	-0.279309	-0.186588	-0.184188	-0.206898	-0.379020
235.0000	-0.198968	-0.275314	-0.275322	-0.145273	-0.278739	-0.250100	-0.171720	-0.245585	-0.168215	-0.240843	-0.071910	-0.297978	-0.365548	-0.137565	-0.197169	-0.203043	-0.125161	-0.185671	-0.274215	-0.224013	-0.345232	-0.114839	-0.286092	-0.267802	-0.209985	-0.276007	-0.197913	-0.281538	-0.162031	-0.190640	-0.157983	-0.197928	-0.289536	-0.171144	-0.171807	-0.246493	-0.162448	-0.321353	-0.167398	-0.268878	-0.264137	-0.230533	-0.156896	-0.218500	-0.229523	-0.260853	-0.217904	-0.232087	-0.222567	-0.340342
236.0000	-0.202818	-0.266548	-0.229611	-0.136019	-0.276484	-0.218532	-0.175637	-0.251126	-0.155255	-0.215747	-0.075696	-0.307336	-0.387621	-0.142356	-0.191245	-0.224564	-0.129806	-0.211429	-0.255287	-0.233772	-0.342286	-0.148609	-0.280883	-0.247296	-0.215485	-0.326188	-0.194052	-0.294905	-0.148125	-0.180038	-0.137739	-0.196106	-0.269002	-0.167822	-0.166309	-0.272435	-0.172059	-0.327822	-0.166733	-0.248597	-0.288786	-0.197409	-0.111759	-0.210637	-0.281584	-0.250618	-0.252867	-0.276864	-0.238513	-0.290208
237.0000	-0.209081	-0.248978	-0.191423	-0.126784	-0.255116	-0.192053	-0.193787	-0.258552	-0.147707	-0.194956	-0.089430	-0.310727	-0.395463	-0.149643	-0.196724	-0.245956	-0.144509	-0.233630	-0.235461	-0.249871	-0.329179	-0.184292	-0.272656	-0.219645	-0.224437	-0.363532	-0.190284	-0.307217	-0.148526	-0.165832	-0.119607	-0.201926	-0.257144	-0.165978	-0.166714	-0.293260	-0.181039	-0.330090	-0.175811	-0.226584	-0.296670	-0.180494	-0.079977	-0.208506	-0.316231	-0.246183	-0.280867	-0.308294	-0.252494	-0.245451
238.0000	-0.213344	-0.231542	-0.167577	-0.119358	-0.219194	-0.174730	-0.218263	-0.266187	-0.145339	-0.180976	-0.111754	-0.305296	-0.385861	-0.161064	-0.208725	-0.259034	-0.166473	-0.248595	-0.217720	-0.269438	-0.306225	-0.209627	-0.261638	-0.194715	-0.235964	-0.376705	-0.187949	-0.310239	-0.160154	-0.151869	-0.109282	-0.210888	-0.257638	-0.165218	-0.173044	-0.302555	-0.188903	-0.328299	-0.192787	-0.211579	-0.286550	-0.184543	-0.067112	-0.214552	-0.333229	-0.242842	-0.294169	-0.320468	-0.260800	-0.217237
239.0000	-0.212567	-0.221206	-0.157854	-0.117118	-0.179794	-0.166124	-0.240786	-0.272345	-0.146906	-0.174428	-0.139015	-0.291012	-0.358232	-0.178352	-0.222029	-0.258159	-0.190835	-0.256495	-0.204490	-0.288123	-0.277674	-0.220632	-0.246601	-0.181667	-0.247764	-0.363910	-0.188439	-0.299131	-0.175408	-0.142307	-0.110534	-0.220293	-0.265454	-0.166029	-0.184600	-0.299979	-0.196352	-0.322790	-0.216189	-0.211863	-0.263843	-0.205769	-0.076045	-0.227073	-0.335550	-0.235205	-0.290860	-0.314347	-0.259515	-0.208377
240.0000	-0.208898	-0.220265	-0.158234	-0.122966	-0.148384	-0.164347	-0.255083	-0.275054	-0.149920	-0.174695	-0.164799	-0.269522	-0.316270	-0.201636	-0.233094	-0.240200	-0.212325	-0.258787	-0.195175	-0.301728	-0.249437	-0.222114	-0.225928	-0.185126	-0.257512	-0.330744	-0.192302	-0.276520	-0.187206	-0.138890	-0.125492	-0.229643	-0.270623	-0.169850	-0.199061	-0.290278	-0.204676	-0.312791	-0.243245	-0.227372	-0.237190	-0.232716	-0.104328	-0.241507	-0.327569	-0.219445	-0.274131	-0.296606	-0.245379	-0.216041
241.0000	-0.208166	-0.227035	-0.163928	-0.137163	-0.130892	-0.168013	-0.258163	-0.272488	-0.153187	-0.179559	-0.183339	-0.243861	-0.268011	-0.228375	-0.239283	-0.205827	-0.226847	-0.256701	-0.185799	-0.307404	-0.224642	-0.222729	-0.200340	-0.204126	-0.263615	-0.286064	-0.198775	-0.250641	-0.191893	-0.140334	-0.154214	-0.239693	-0.261773	-0.178523	-0.212187	-0.278168	-0.214780	-0.296002	-0.269603	-0.249075	-0.212560	-0.251481	-0.142744	-0.253027	-0.312669	-0.195190	-0.250548	-0.275542	-0.217088	-0.234474
242.0000	-0.214288	-0.237830	-0.171182	-0.156517	-0.126438	-0.176452	-0.250046	-0.264258	-0.158426	-0.185775	-0.191442	-0.218158	-0.223333	-0.253610	-0.237089	-0.162709	-0.232877	-0.251054	-0.173174	-0.304638	-0.202133	-0.229847	-0.174136	-0.233098	-0.265914	-0.238433	-0.206295	-0.228614	-0.189178	-0.144230	-0.192961	-0.250912	-0.232504	-0.192608	-0.219277	-0.265011	-0.226072	-0.269624	-0.290230	-0.266869	-0.191129	-0.252418	-0.179429	-0.258174	-0.291814	-0.165933	-0.227932	-0.256339	-0.177408	-0.256947
243.0000	-0.225968	-0.249182	-0.178041	-0.174891	-0.129837	-0.190763	-0.232936	-0.251595	-0.168963	-0.190834	-0.186134	-0.195820	-0.190327	-0.272144	-0.224201	-0.124599	-0.232086	-0.242289	-0.158587	-0.295870	-0.178683	-0.246070	-0.152839	-0.264160	-0.265820	-0.193862	-0.213533	-0.212838	-0.181003	-0.148006	-0.233680	-0.262427	-0.187779	-0.209264	-0.217923	-0.248906	-0.236500	-0.233102	-0.299553	-0.274715	-0.172962	-0.233929	-0.205262	-0.255625	-0.264852	-0.137841	-0.211571	-0.239577	-0.135660	-0.277289
244.0000	-0.238093	-0.259012	-0.183716	-0.184772	-0.135520	-0.213746	-0.210557	-0.236557	-0.187574	-0.193959	-0.167066	-0.177856	-0.172831	-0.281756	-0.202780	-0.102905	-0.227733	-0.231117	-0.146023	-0.284889	-0.151995	-0.268356	-0.140233	-0.290306	-0.264854	-0.156846	-0.219629	-0.202385	-0.170021	-0.148384	-0.266304	-0.272575	-0.140990	-0.221755	-0.209687	-0.226369	-0.243689	-0.191271	-0.292468	-0.269880	-0.159903	-0.202293	-0.215416	-0.247095	-0.233371	-0.117743	-0.201257	-0.223376	-0.105342	-0.290649
245.0000	-0.244528	-0.266077	-0.187437	-0.180906	-0.140981	-0.246244	-0.188130	-0.221805	-0.214198	-0.196123	-0.141483	-0.162553	-0.170905	-0.284209	-0.178487	-0.099313	-0.222116	-0.219013	-0.138218	-0.273432	-0.123451	-0.290191	-0.137445	-0.306726	-0.263936	-0.132479	-0.223606	-0.194802	-0.159776	-0.143042	-0.282573	-0.279547	-0.104389	-0.222556	-0.199640	-0.195026	-0.246042	-0.154604	-0.268064	-0.252364	-0.152850	-0.167878	-0.210155	-0.237328	-0.202383	-0.111543	-0.192576	-0.206444	-0.095265	-0.293875
246.0000	-0.239956	-0.268938	-0.187651	-0.164884	-0.146815	-0.283899	-0.171673	-0.210075	-0.243455	-0.199583	-0.120877	-0.147163	-0.182886	-0.282884	-0.157636	-0.107732	-0.216336	-0.207667	-0.135338	-0.260408	-0.098874	-0.305205	-0.143234	-0.308692	-0.263896	-0.125071	-0.224081	-0.187004	-0.155309	-0.132945	-0.279134	-0.281437	-0.084204	-0.208973	-0.194035	-0.156761	-0.242779	-0.135872	-0.232771	-0.226600	-0.149394	-0.140060	-0.194693	-0.232173	-0.177783	-0.123337	-0.180432	-0.189905	-0.104150	-0.285382
247.0000	-0.221295	-0.265652	-0.182044	-0.145170	-0.153884	-0.317725	-0.164640	-0.202701	-0.264763	-0.206055	-0.113835	-0.131462	-0.205973	-0.279610	-0.145807	-0.121187	-0.211310	-0.198532	-0.135753	-0.245262	-0.083956	-0.310217	-0.154367	-0.291555	-0.264094	-0.135671	-0.219513	-0.176391	-0.160057	-0.121562	-0.258309	-0.277247	-0.082181	-0.186236	-0.196617	-0.117856	-0.233146	-0.144737	-0.198315	-0.200563	-0.146746	-0.125273	-0.175646	-0.235747	-0.161555	-0.152777	-0.162405	-0.176350	-0.124545	-0.264636
248.0000	-0.189240	-0.254106	-0.168519	-0.131269	-0.161585	-0.337769	-0.165030	-0.198851	-0.267500	-0.214265	-0.123226	-0.119274	-0.234709	-0.273259	-0.145976	-0.135491	-0.207189	-0.192451	-0.136746	-0.229672	-0.078165	-0.305810	-0.165861	-0.255607	-0.260920	-0.161264	-0.208968	-0.161988	-0.172308	-0.112829	-0.226272	-0.267071	-0.096683	-0.164246	-0.206382	-0.084412	-0.216233	-0.180702	-0.175100	-0.180502	-0.143908	-0.126966	-0.158252	-0.247768	-0.150737	-0.191473	-0.141502	-0.167002	-0.148940	-0.232473
249.0000	-0.149762	-0.233019	-0.146907	-0.127910	-0.168095	-0.337675	-0.167092	-0.196036	-0.247159	-0.219686	-0.145818	-0.115418	-0.260119	-0.260630	-0.155095	-0.148513	-0.202293	-0.188684	-0.134781	-0.214449	-0.075300	-0.293816	-0.171995	-0.208145	-0.249629	-0.194210	-0.193015	-0.144621	-0.186047	-0.109201	-0.189724	-0.250124	-0.122223	-0.150886	-0.218338	-0.058563	-0.192415	-0.229334	-0.166940	-0.167290	-0.140178	-0.144013	-0.145718	-0.261394	-0.140667	-0.225063	-0.124432	-0.160323	-0.171525	-0.192279
250.0000	-0.112639	-0.203249	-0.120186	-0.132730	-0.170604	-0.315787	-0.164597	-0.190365	-0.206550	-0.216157	-0.171618	-0.121013	-0.271878	-0.238786	-0.162680	-0.158078	-0.193185	-0.184370	-0.126123	-0.196890	-0.068097	-0.274062	-0.168386	-0.159612	-0.226444	-0.222699	-0.173082	-0.125575	-0.193534	-0.109585	-0.152894	-0.223996	-0.150308	-0.147586	-0.224630	-0.039356	-0.164690	-0.268391	-0.170298	-0.157117	-0.133985	-0.168789	-0.137544	-0.263593	-0.128387	-0.240542	-0.115326	-0.152684	-0.187020	-0.150241
251.0000	-0.085440	-0.167464	-0.092738	-0.136402	-0.165015	-0.272316	-0.152128	-0.175939	-0.153646	-0.197671	-0.185337	-0.129943	-0.260791	-0.206925	-0.155497	-0.160016	-0.175383	-0.174219	-0.108650	-0.172151	-0.052133	-0.243099	-0.152893	-0.118252	-0.188853	-0.233090	-0.149451	-0.104779	-0.186910	-0.109254	-0.117036	-0.186865	-0.170073	-0.148030	-0.215774	-0.024677	-0.136700	-0.278344	-0.175358	-0.143391	-0.122858	-0.186832	-0.128761	-0.241515	-0.113687	-0.230496	-0.111674	-0.139415	-0.189197	-0.112537
252.0000	-0.068128	-0.127728	-0.066829	-0.126372	-0.146065	-0.209096	-0.125982	-0.146294	-0.099032	-0.160852	-0.172619	-0.128811	-0.220549	-0.165560	-0.126657	-0.147470	-0.144808	-0.150835	-0.083353	-0.136509	-0.030129	-0.196169	-0.124800	-0.085617	-0.137733	-0.213399	-0.120349	-0.080803	-0.160329	-0.101365	-0.082585	-0.140176	-0.168247	-0.139421	-0.184386	-0.012638	-0.108711	-0.248225	-0.167672	-0.119423	-0.103805	-0.180783	-0.112347	-0.191668	-0.096216	-0.193256	-0.105062	-0.116153	-0.170649	-0.081136
253.0000	-0.052755	-0.084633	-0.042200	-0.095224	-0.109272	-0.133480	-0.086619	-0.100402	-0.052297	-0.108261	-0.128925	-0.104300	-0.152898	-0.114726	-0.081769	-0.113533	-0.100590	-0.109277	-0.053669	-0.090669	-0.011174	-0.132632	-0.085281	-0.056838	-0.081254	-0.159064	-0.083450	-0.053195	-0.113595	-0.079217	-0.050704	-0.089017	-0.134163	-0.109400	-0.130135	-0.003531	-0.076894	-0.179123	-0.133561	-0.082779	-0.074689	-0.140364	-0.083140	-0.123436	-0.072110	-0.133554	-0.084894	-0.081442	-0.126599	-0.053171
254.0000	-0.030285	-0.040931	-0.019579	-0.049057	-0.057450	-0.060676	-0.041915	-0.048202	-0.019746	-0.051315	-0.065933	-0.056962	-0.074004	-0.057590	-0.036404	-0.060518	-0.049482	-0.055347	-0.024834	-0.042707	-0.001809	-0.063299	-0.041206	-0.028154	-0.033553	-0.081746	-0.041382	-0.025184	-0.056382	-0.042851	-0.023175	-0.041056	-0.072417	-0.058802	-0.064318	0.000568	-0.039563	-0.089421	-0.072927	-0.040122	-0.038137	-0.073968	-0.043255	-0.055778	-0.038804	-0.064983	-0.047442	-0.040410	-0.064788	-0.026067
255.0000	-0.008216	-0.009797	-0.004534	-0.012014	-0.014447	-0.013685	-0.009886	-0.011271	-0.003796	-0.011904	-0.016104	-0.014504	-0.017408	-0.014147	-0.007967	-0.015268	-0.011846	-0.013481	-0.005707	-0.009875	0.000090	-0.014744	-0.009708	-0.006883	-0.006922	-0.020064	-0.009977	-0.005890	-0.013557	-0.010929	-0.005376	-0.009482	-0.018327	-0.014871	-0.015400	0.000544	-0.009881	-0.021494	-0.018678	-0.009418	-0.009405	-0.018409	-0.010785	-0.012445	-0.009979	-0.015418	-0.012386	-0.009746	-0.015800	-0.006337
