X	Raw_0	Raw_1	Raw_2	Raw_3	Raw_4	Raw_5	Raw_6	Raw_7	Raw_8	Raw_9	Raw_10	Raw_11	Raw_12	Raw_13	Raw_14	Raw_15	Raw_16	Raw_17	Raw_18	Raw_19	Raw_20	Raw_21	Raw_22	Raw_23	Raw_24	Raw_25	Raw_26	Raw_27	Raw_28	Raw_29	Raw_30	Raw_31	Raw_32	Raw_33	Raw_34	Raw_35	Raw_36	Raw_37	Raw_38	Raw_39	Raw_40	Raw_41	Raw_42	Raw_43	Raw_44	Raw_45	Raw_46	Raw_47	Raw_48	Raw_49
232.0000	-0.216590	0.013880	-0.361911	-0.169737	-0.142612	-0.356332	-0.416618	-0.172166	-0.330300	-0.324383	-0.096358	-0.030441	-0.211639	-0.328506	-0.334331	-0.397945	-0.175294	-0.129915	-0.358650	-0.534622	-0.297414	-0.581669	-0.469018	-0.349401	-0.186977	-0.371028	-0.107922	-0.284472	-0.326806	-0.186904	-0.296048	-0.442129	-0.013032	-0.209225	-0.227828	-0.218154	-0.012133	-0.086888	0.053874	-0.284361	-0.180203	-0.124436	-0.198246	-0.319760	-0.017087	-0.357203	0.051130	-0.075495	-0.215987	-0.495270
233.0000	-0.318504	-0.278974	-0.423516	-0.161774	-0.358865	-0.347253	-0.615479	-0.209011	-0.004101	-0.224759	-0.250213	-0.267319	-0.540074	-0.106746	-0.041979	-0.187301	-0.245448	-0.115248	-0.130258	-0.234557	-0.461657	-0.043777	-0.298934	-0.119643	-0.202281	-0.177804	-0.197612	-0.218663	-0.431093	-0.281387	-0.212475	-0.052510	-0.393784	-0.176132	-0.161468	0.070417	-0.239626	-0.284083	-0.416910	-0.435018	-0.166937	-0.349869	-0.279992	-0.225950	-0.208073	-0.341748	-0.166913	-0.174429	-0.159582	-0.546766
234.0000	0.103460	-0.318392	-0.364513	-0.115915	-0.192728	-0.238419	-0.073732	-0.301363	-0.227175	-0.306368	-0.010864	-0.363471	-0.149407	-0.059970	-0.075630	-0.059704	-0.103632	0.105107	-0.339920	-0.215728	-0.347644	0.092372	-0.052392	-0.293223	-0.236550	0.065889	-0.203620	-0.133564	-0.162904	-0.217863	-0.098145	-0.183768	-0.411048	-0.095555	-0.213179	-0.204275	-0.117442	-0.299188	-0.177083	-0.245962	-0.039811	-0.373556	-0.506026	-0.294821	0.041886	-0.272997	-0.024852	-0.159856	-0.481800	-0.109122
235.0000	-0.120443	-0.006171	-0.057485	-0.302450	-0.427588	-0.143522	0.139027	-0.341891	-0.147312	-0.129749	0.065422	-0.340601	-0.362489	-0.229827	-0.179080	-0.049857	-0.138832	-0.262825	-0.256708	-0.096341	-0.031310	-0.022925	-0.272682	-0.383757	-0.201161	0.021841	-0.304544	-0.304240	-0.089850	-0.197875	-0.224205	-0.264006	-0.119991	-0.103310	-0.013490	-0.191199	-0.103627	-0.588380	0.019497	-0.359365	-0.315288	-0.275335	-0.085850	-0.260883	-0.308780	0.031443	-0.324850	-0.336311	-0.129943	-0.511632
236.0000	-0.516732	-0.409408	-0.355370	-0.049609	-0.229644	-0.417780	-0.168272	-0.151389	-0.096841	-0.325278	-0.519534	0.114393	-0.385960	-0.150421	-0.442865	-0.303208	-0.013403	-0.354114	-0.347380	-0.066917	-0.394354	-0.743789	-0.234779	-0.207287	-0.381564	-0.423872	-0.277427	0.020319	-0.019628	-0.463725	0.033654	-0.172639	-0.633822	-0.172904	-0.096857	-0.357635	-0.307091	-0.368886	-0.123097	-0.308444	-0.341322	0.008877	-0.162713	-0.086716	-0.506249	-0.237203	-0.324141	-0.191307	-0.431555	-0.384550
237.0000	-0.182453	-0.497488	0.184436	-0.193241	-0.346007	-0.181944	-0.167111	-0.127907	-0.360636	-0.187230	-0.070577	-0.237154	-0.463523	-0.153126	-0.239863	-0.241349	-0.012262	-0.173508	-0.164905	-0.285956	-0.354967	-0.142758	-0.385289	-0.497388	-0.125944	-0.426898	-0.122084	-0.377601	-0.377009	0.196129	-0.412589	-0.288217	-0.153150	-0.601736	-0.211543	-0.273952	-0.518444	-0.336215	-0.184070	-0.099343	-0.388309	-0.131629	0.065566	-0.182788	-0.443578	-0.067682	0.122710	-0.351401	0.095631	-0.167906
238.0000	-0.307181	-0.066720	-0.133915	-0.065391	-0.318242	-0.121399	-0.254395	-0.261917	-0.178932	-0.030906	-0.311860	-0.412550	-0.476997	-0.331133	-0.162658	-0.267942	-0.155069	-0.328255	-0.008101	-0.230505	-0.407795	-0.277925	-0.290576	0.013243	-0.097484	-0.462843	-0.173404	-0.468793	-0.003084	-0.129932	-0.106210	0.049842	0.012364	-0.171410	-0.175409	-0.441733	-0.153799	-0.288932	-0.353185	-0.064604	-0.180475	-0.119583	-0.036794	-0.116420	-0.308065	-0.255215	-0.299250	-0.365904	-0.268590	-0.194457
239.0000	-0.077571	-0.201282	-0.177710	-0.235129	-0.020022	0.073835	-0.474574	-0.292426	-0.007489	-0.210925	-0.085323	-0.470854	-0.408753	-0.125771	-0.179105	-0.435688	-0.336201	0.016859	-0.484592	-0.320354	-0.219027	-0.368072	-0.206799	-0.085871	-0.385398	-0.375983	-0.186915	-0.039429	-0.213927	-0.173934	-0.105204	-0.233814	-0.336308	-0.145753	-0.161086	-0.406979	-0.194592	-0.313756	-0.412701	-0.402081	-0.483495	-0.162498	-0.670158	-0.240216	-0.125290	-0.442505	-0.347808	-0.448059	-0.233167	-0.156730
240.0000	-0.321868	-0.183885	-0.331744	-0.005398	-0.039293	-0.364493	-0.420597	-0.327528	0.069894	-0.149593	-0.017254	-0.296685	-0.309343	0.040385	-0.479559	-0.122362	-0.284216	-0.245473	-0.186091	-0.372199	0.079832	-0.184580	-0.129106	-0.152444	-0.256035	-0.165251	-0.316096	-0.544183	-0.199004	-0.110715	-0.030184	-0.215941	-0.359626	-0.112851	-0.142495	-0.091815	-0.119616	-0.055532	-0.087482	0.032310	-0.133667	-0.345037	0.009556	-0.254293	-0.376213	-0.381465	-0.378677	-0.142079	-0.318446	-0.201952
241.0000	-0.217786	-0.254789	-0.095529	-0.140374	-0.109205	-0.253017	-0.248089	-0.143237	-0.194585	-0.156678	-0.332124	-0.230054	0.092413	-0.197245	-0.334123	-0.626046	-0.211323	-0.285412	-0.072087	-0.154091	-0.220480	-0.222918	-0.269375	-0.444128	-0.244355	-0.284080	0.091041	-0.231195	-0.066537	-0.094164	-0.191268	-0.532949	-0.112072	-0.171874	-0.474424	-0.242963	-0.234555	-0.316848	0.025347	-0.277089	-0.216955	-0.296585	-0.019452	-0.373598	-0.301946	-0.201144	0.086787	-0.176025	-0.295071	-0.254115
242.0000	-0.122444	-0.233967	-0.284538	0.129183	-0.362039	-0.158943	-0.274461	-0.318789	-0.233884	-0.196993	-0.476042	-0.055817	-0.277075	-0.417331	-0.207804	0.017895	-0.035934	-0.268890	-0.261414	-0.389230	-0.188178	-0.121894	-0.277473	-0.303221	-0.298814	-0.323993	-0.270149	0.269460	-0.279336	-0.219276	-0.064464	-0.227508	-0.373804	-0.516504	-0.243422	-0.261591	-0.262757	-0.303287	-0.264020	-0.288344	-0.027997	-0.319692	-0.308648	-0.253698	-0.385614	-0.182047	-0.239397	-0.243625	0.142921	-0.368872
243.0000	-0.065978	-0.264557	-0.177539	-0.251269	-0.243302	-0.023729	-0.213117	0.140329	-0.155487	-0.205892	-0.070526	-0.067989	-0.169178	-0.298925	-0.115397	-0.319322	-0.264299	-0.088078	-0.365497	-0.258035	-0.315158	-0.138720	-0.069515	-0.189757	-0.370008	-0.039974	-0.200379	-0.197647	-0.520411	-0.290527	-0.233212	-0.070368	-0.074218	-0.074915	-0.418507	-0.306905	0.105430	-0.172493	-0.366700	-0.329589	-0.296628	-0.032107	-0.260727	-0.694008	-0.293776	-0.114434	-0.135332	-0.260912	-0.054785	-0.290962
244.0000	-0.373565	-0.287419	0.190492	-0.162838	-0.011556	-0.239154	-0.069122	-0.255063	-0.156975	-0.279226	-0.173210	-0.194472	-0.133448	-0.460435	-0.522939	-0.030216	-0.249461	-0.217182	-0.130376	-0.342796	-0.202763	-0.361642	-0.144730	-0.232986	-0.191645	-0.114006	-0.221575	-0.361635	-0.087791	-0.103603	-0.313729	-0.353679	-0.356917	-0.377199	-0.001778	-0.251349	-0.414373	-0.358773	-0.562246	-0.185133	-0.224018	-0.149220	-0.131762	-0.282054	0.007886	-0.112052	-0.170811	-0.468036	-0.425901	-0.236877
245.0000	-0.241406	-0.248517	-0.205640	-0.345967	-0.169973	-0.011435	-0.278506	-0.555013	0.016783	-0.168579	-0.441497	-0.259356	-0.171571	0.002308	-0.215549	-0.017346	0.086022	-0.287481	-0.040983	-0.108778	-0.006873	-0.277721	-0.123930	-0.444516	-0.152110	-0.446936	0.101976	-0.199840	-0.138945	-0.133374	-0.333311	-0.303839	0.074030	-0.007905	-0.200358	-0.021271	-0.081138	0.043368	-0.338346	0.106002	-0.022900	-0.441327	-0.343363	-0.203512	-0.137594	-0.056206	-0.299742	-0.152771	0.034401	-0.474782
246.0000	-0.260214	-0.250990	-0.016581	-0.268367	0.158927	-0.479577	-0.061515	-0.193498	-0.338431	-0.231462	0.190462	-0.138032	-0.200589	-0.074356	-0.167515	-0.132194	-0.204617	0.060831	-0.055394	0.081242	-0.167536	-0.299666	0.040276	-0.386437	-0.280500	-0.041714	-0.232594	-0.196592	-0.243014	-0.310456	-0.405183	-0.070066	-0.089626	-0.275770	-0.217973	-0.167339	-0.275163	-0.068649	-0.206021	-0.419921	0.018498	0.028926	-0.225382	-0.104421	-0.275521	-0.304345	-0.233418	-0.236303	-0.009986	-0.306923
247.0000	-0.284744	-0.311032	-0.292221	-0.093941	-0.127747	-0.374747	-0.273038	-0.197699	-0.228725	0.045169	-0.093081	-0.449056	-0.366038	-0.261950	-0.059303	-0.512374	-0.281954	-0.315170	-0.131858	-0.381983	0.133021	-0.444217	-0.262506	-0.229209	-0.350363	-0.110839	-0.244096	-0.162647	-0.093365	0.026111	-0.252948	-0.408243	-0.181038	-0.340820	-0.052225	-0.363747	-0.237111	-0.361957	0.053124	-0.495277	-0.288767	-0.236537	-0.036739	-0.227046	-0.003674	0.087338	-0.059892	-0.052345	-0.228926	-0.242577
248.0000	0.080271	-0.266322	-0.189795	-0.015148	-0.155740	-0.132250	-0.028811	-0.017789	-0.352118	-0.062876	-0.084032	0.112615	0.033092	-0.397256	-0.080618	-0.261432	-0.068050	-0.179212	-0.169860	-0.462500	0.004375	-0.390294	-0.191900	-0.377040	-0.122963	-0.105308	-0.166800	-0.085208	-0.060506	-0.140544	-0.137824	-0.025877	0.072066	-0.132104	-0.121198	-0.029989	-0.232112	-0.032497	-0.083577	-0.144270	-0.157280	-0.086540	-0.106888	-0.132396	-0.180697	0.103267	-0.368426	-0.162615	-0.138543	-0.287892
249.0000	-0.121633	-0.557794	0.083240	0.262372	-0.228747	-0.394004	-0.169425	-0.139161	-0.334194	-0.400299	0.022493	-0.084264	0.088699	-0.307374	-0.094994	0.085501	-0.190800	-0.084534	-0.317232	-0.201113	-0.195327	-0.214040	-0.099706	0.023328	-0.297478	-0.267951	-0.286411	-0.338247	-0.409181	-0.072907	-0.213600	-0.262202	-0.027648	-0.089954	-0.351675	0.076376	-0.302895	0.000876	-0.136617	-0.096979	-0.138217	-0.024529	-0.282398	-0.509348	-0.162332	-0.260460	-0.081255	-0.076512	-0.184622	-0.233763
250.0000	-0.369376	-0.077547	-0.274288	-0.194737	-0.160212	-0.356414	-0.245618	-0.305318	-0.123757	-0.389817	-0.267367	-0.050195	-0.432642	-0.275985	-0.300234	-0.135685	-0.388683	-0.424943	-0.050456	-0.177888	-0.196111	0.033320	-0.310969	-0.106062	-0.226624	-0.208339	-0.163503	0.072889	-0.176866	0.028545	-0.150548	-0.238528	-0.124951	-0.096756	-0.190879	-0.106037	-0.094559	-0.351560	-0.240261	-0.172342	-0.124195	-0.564553	-0.026829	-0.188769	-0.008827	-0.299331	0.034863	-0.181329	0.115644	-0.079934
251.0000	-0.040457	-0.119598	0.093731	-0.318118	-0.201006	-0.257302	-0.167742	-0.221095	-0.056657	-0.197705	-0.158568	-0.339259	-0.331740	-0.161725	-0.464336	-0.074126	-0.021999	-0.106097	-0.056642	-0.145337	0.066503	-0.258470	-0.143778	-0.298656	-0.243547	-0.474044	0.177605	-0.141369	-0.519770	-0.174853	0.007096	-0.346718	-0.457619	-0.102894	-0.228411	-0.044442	0.030461	-0.352911	-0.265611	-0.088766	-0.098835	-0.109946	-0.132702	-0.430061	-0.229529	-0.445857	-0.134280	-0.150884	-0.297579	-0.059413
252.0000	0.142265	-0.188795	-0.069896	-0.063060	-0.069842	-0.060343	-0.220089	-0.126945	-0.273467	-0.235354	-0.373957	0.016339	-0.218030	-0.164694	-0.235016	-0.189433	-0.288114	-0.334325	-0.346767	-0.243006	-0.155460	-0.289673	-0.172729	-0.000685	0.010798	-0.046010	-0.131104	-0.067039	-0.194612	-0.128516	-0.253681	-0.119351	-0.281282	-0.282227	-0.437738	0.007059	-0.105556	-0.267620	0.034789	-0.345748	0.016149	-0.213945	-0.135753	-0.357304	-0.038622	-0.150425	0.023952	-0.036389	-0.154157	0.050645
253.0000	-0.019140	-0.138411	-0.258380	-0.343184	-0.030505	-0.458405	-0.157040	-0.498717	-0.058196	-0.201489	-0.265202	-0.243013	-0.318691	0.027205	-0.023765	-0.207526	-0.167472	-0.050593	-0.119338	-0.204106	0.037328	-0.351203	0.242585	-0.028854	-0.282225	-0.323849	-0.134523	-0.268232	-0.229921	-0.052506	0.177034	0.194971	-0.011199	-0.403047	-0.277551	-0.422501	-0.158503	-0.386291	-0.143899	-0.315741	-0.457466	-0.537294	-0.251250	-0.202085	-0.047271	-0.106144	-0.379722	-0.202868	-0.238232	-0.400195
254.0000	-0.399896	-0.130954	-0.077130	-0.087349	-0.289889	-0.146446	-0.058275	0.028803	-0.005254	-0.074316	-0.114142	-0.314874	-0.096096	-0.275904	0.037027	-0.452092	-0.182212	-0.316388	-0.074067	-0.116864	0.128445	-0.167410	-0.157010	-0.128647	0.086838	-0.302585	-0.279676	0.020967	-0.098204	-0.280720	-0.058704	-0.054766	-0.367010	-0.230440	-0.199522	0.107650	-0.319957	-0.289034	-0.487381	-0.153397	-0.235160	-0.341870	-0.172971	0.019449	-0.193822	-0.258890	-0.446497	-0.101212	-0.386947	-0.235102
255.0000	-0.242635	-0.278600	-0.024117	-0.245338	-0.369685	-0.015055	-0.183082	-0.294675	0.120206	-0.122640	-0.419793	-0.175876	-0.279241	-0.396228	-0.063418	-0.050789	-0.135485	-0.066085	-0.037683	-0.013935	-0.200633	0.006889	0.003541	-0.175938	-0.057155	-0.302621	0.086381	-0.208558	-0.330958	-0.161892	-0.199539	-0.299643	-0.284858	-0.341856	-0.187243	-0.005178	-0.092476	-0.230019	-0.271031	0.093710	-0.102810	-0.238191	-0.286114	-0.114319	-0.379429	-0.127585	-0.133603	-0.236529	0.158746	0.014137
